event_id,user_id,region,category,amount,ts
6248,1631,us-east,ads,110.86,1700006248
6249,739,ap-south,storage,202.43,1700006249
6250,2589,ap-south,ads,87.37,1700006250
6251,3605,ap-northeast,ads,93.98,1700006251
6252,1469,eu-central,marketplace,19.69,1700006252
6253,2010,ap-northeast,marketplace,77.59,1700006253
6254,4647,eu-central,ads,177.7,1700006254
6255,2165,eu-central,subscription,25.17,1700006255
6256,2621,ap-south,compute,14.55,1700006256
6257,3771,us-east,compute,233.46,1700006257
6258,655,ap-northeast,compute,133.35,1700006258
6259,3562,eu-central,storage,145.6,1700006259
6260,3520,eu-central,storage,221.41,1700006260
6261,4537,us-west,subscription,220.4,1700006261
6262,4975,ap-south,marketplace,157.17,1700006262
6263,4584,ap-south,storage,137.19,1700006263
6264,57,eu-central,storage,13.24,1700006264
6265,1522,us-west,storage,212.04,1700006265
6266,727,ap-northeast,marketplace,61.85,1700006266
6267,49,us-east,compute,47.22,1700006267
6268,210,ap-northeast,marketplace,108.69,1700006268
6269,1982,us-west,subscription,212.73,1700006269
6270,1177,ap-northeast,storage,53.96,1700006270
6271,1092,us-west,compute,249.57,1700006271
6272,3317,eu-central,marketplace,10.94,1700006272
6273,4594,us-west,marketplace,60.78,1700006273
6274,1343,ap-south,storage,94.64,1700006274
6275,4864,us-west,marketplace,42.17,1700006275
6276,3879,us-west,compute,233.33,1700006276
6277,1307,us-west,compute,217.0,1700006277
6278,1153,us-east,subscription,60.34,1700006278
6279,1494,us-east,compute,24.39,1700006279
6280,2,us-east,storage,154.59,1700006280
6281,1868,us-west,compute,70.45,1700006281
6282,1133,us-west,marketplace,124.17,1700006282
6283,579,ap-northeast,compute,131.79,1700006283
6284,4982,us-east,storage,83.52,1700006284
6285,2631,us-east,marketplace,210.84,1700006285
6286,2803,us-west,storage,15.34,1700006286
6287,3626,eu-central,storage,142.53,1700006287
6288,4992,ap-northeast,ads,51.23,1700006288
6289,1812,us-east,ads,1.94,1700006289
6290,3223,eu-central,subscription,54.15,1700006290
6291,1268,us-west,storage,248.23,1700006291
6292,1234,us-west,storage,112.9,1700006292
6293,3825,us-west,subscription,234.87,1700006293
6294,3393,ap-northeast,ads,238.78,1700006294
6295,3292,eu-central,storage,8.04,1700006295
6296,3629,us-east,subscription,140.07,1700006296
6297,429,us-west,storage,199.6,1700006297
6298,2745,ap-northeast,marketplace,43.2,1700006298
6299,4125,eu-central,subscription,157.91,1700006299
6300,695,us-east,storage,197.98,1700006300
6301,2438,us-east,subscription,224.55,1700006301
6302,2214,us-east,storage,118.84,1700006302
6303,3006,ap-northeast,subscription,107.58,1700006303
6304,3443,us-west,marketplace,142.72,1700006304
6305,20,ap-south,subscription,4.43,1700006305
6306,328,us-west,storage,48.54,1700006306
6307,4165,eu-central,storage,220.88,1700006307
6308,2150,ap-south,ads,71.4,1700006308
6309,3669,eu-central,marketplace,149.16,1700006309
6310,4803,us-west,ads,131.16,1700006310
6311,1783,ap-northeast,compute,170.17,1700006311
6312,4705,ap-northeast,marketplace,210.69,1700006312
6313,4901,us-east,marketplace,150.09,1700006313
6314,4146,ap-south,ads,147.73,1700006314
6315,2581,eu-central,ads,216.83,1700006315
6316,4893,us-west,subscription,206.06,1700006316
6317,3576,eu-central,subscription,32.76,1700006317
6318,1823,ap-northeast,marketplace,223.4,1700006318
6319,831,us-west,ads,40.08,1700006319
6320,4490,ap-northeast,compute,201.59,1700006320
6321,612,us-east,marketplace,154.36,1700006321
6322,4608,eu-central,subscription,63.62,1700006322
6323,34,us-east,subscription,171.58,1700006323
6324,3580,us-west,subscription,227.5,1700006324
6325,4847,ap-northeast,marketplace,234.82,1700006325
6326,2460,us-west,subscription,85.91,1700006326
6327,3778,ap-northeast,storage,16.99,1700006327
6328,4206,ap-northeast,compute,36.19,1700006328
6329,1055,us-west,storage,131.94,1700006329
6330,4474,ap-south,ads,83.13,1700006330
6331,4479,eu-central,ads,97.6,1700006331
6332,406,ap-south,ads,246.87,1700006332
6333,1638,eu-central,compute,160.97,1700006333
6334,3284,eu-central,storage,187.15,1700006334
6335,4711,ap-northeast,compute,243.14,1700006335
6336,2221,ap-south,ads,188.51,1700006336
6337,2659,ap-northeast,storage,171.99,1700006337
6338,2207,ap-northeast,storage,49.01,1700006338
6339,4437,us-west,ads,214.22,1700006339
6340,3644,us-west,subscription,99.35,1700006340
6341,978,us-east,compute,15.78,1700006341
6342,1153,ap-south,ads,96.66,1700006342
6343,1085,us-east,ads,105.25,1700006343
6344,2920,eu-central,storage,171.41,1700006344
6345,3329,eu-central,marketplace,125.32,1700006345
6346,4283,ap-south,marketplace,82.62,1700006346
6347,2937,ap-south,marketplace,25.87,1700006347
6348,1411,eu-central,storage,108.31,1700006348
6349,47,us-east,ads,97.22,1700006349
6350,3657,eu-central,compute,196.94,1700006350
6351,3400,ap-northeast,subscription,73.5,1700006351
6352,471,eu-central,ads,104.27,1700006352
6353,2891,eu-central,marketplace,27.52,1700006353
6354,1435,eu-central,marketplace,65.74,1700006354
6355,4197,ap-northeast,compute,118.61,1700006355
6356,2426,us-east,subscription,200.62,1700006356
6357,1653,us-west,compute,102.23,1700006357
6358,4378,ap-south,ads,128.63,1700006358
6359,1912,eu-central,storage,216.95,1700006359
6360,521,ap-south,ads,239.62,1700006360
6361,3345,us-west,ads,220.59,1700006361
6362,2444,eu-central,subscription,229.16,1700006362
6363,4200,ap-south,ads,44.17,1700006363
6364,2727,us-east,compute,153.25,1700006364
6365,4381,us-west,ads,245.8,1700006365
6366,2278,us-east,subscription,68.01,1700006366
6367,4739,us-east,compute,192.77,1700006367
6368,543,ap-northeast,storage,149.5,1700006368
6369,4718,ap-south,subscription,210.33,1700006369
6370,2758,us-west,compute,67.91,1700006370
6371,1719,eu-central,storage,152.74,1700006371
6372,4315,us-east,marketplace,80.13,1700006372
6373,347,ap-south,subscription,89.13,1700006373
6374,3094,ap-south,marketplace,246.98,1700006374
6375,117,ap-northeast,marketplace,125.07,1700006375
6376,1825,ap-northeast,marketplace,169.53,1700006376
6377,2759,ap-northeast,compute,12.24,1700006377
6378,3541,us-east,subscription,179.59,1700006378
6379,2056,eu-central,subscription,163.02,1700006379
6380,363,us-west,ads,89.09,1700006380
6381,4346,ap-northeast,subscription,83.7,1700006381
6382,2297,ap-northeast,ads,117.69,1700006382
6383,2558,us-west,ads,57.61,1700006383
6384,4617,ap-south,storage,118.32,1700006384
6385,4363,ap-south,storage,91.28,1700006385
6386,2993,us-east,marketplace,17.61,1700006386
6387,3485,eu-central,compute,180.69,1700006387
6388,1651,us-east,compute,130.97,1700006388
6389,1058,ap-northeast,marketplace,196.89,1700006389
6390,4260,ap-south,compute,201.69,1700006390
6391,2265,us-east,compute,105.65,1700006391
6392,2005,us-west,subscription,242.8,1700006392
6393,3518,us-east,marketplace,180.92,1700006393
6394,3087,ap-northeast,marketplace,42.27,1700006394
6395,3441,ap-south,marketplace,232.09,1700006395
6396,1719,us-east,storage,48.92,1700006396
6397,21,ap-south,storage,46.27,1700006397
6398,4837,us-west,ads,93.51,1700006398
6399,4339,us-east,storage,135.68,1700006399
6400,1226,eu-central,subscription,221.7,1700006400
6401,2964,eu-central,compute,78.79,1700006401
6402,4496,ap-northeast,ads,233.46,1700006402
6403,1252,us-west,subscription,115.58,1700006403
6404,1184,us-west,storage,30.64,1700006404
6405,4118,ap-northeast,ads,245.19,1700006405
6406,1403,us-west,storage,170.15,1700006406
6407,4696,us-east,ads,177.4,1700006407
6408,3510,eu-central,marketplace,218.36,1700006408
6409,4442,ap-south,ads,168.1,1700006409
6410,4524,eu-central,storage,246.12,1700006410
6411,4759,eu-central,marketplace,18.58,1700006411
6412,3647,ap-south,storage,79.18,1700006412
6413,1660,ap-northeast,compute,20.27,1700006413
6414,4462,ap-northeast,compute,171.69,1700006414
6415,3707,us-west,storage,129.03,1700006415
6416,2890,ap-northeast,ads,80.78,1700006416
6417,4936,us-east,compute,145.68,1700006417
6418,3028,ap-northeast,compute,190.76,1700006418
6419,3200,us-west,storage,206.87,1700006419
6420,1722,ap-northeast,marketplace,138.07,1700006420
6421,3632,ap-south,subscription,131.76,1700006421
6422,1275,us-east,storage,100.25,1700006422
6423,1237,us-west,compute,100.39,1700006423
6424,892,us-west,ads,233.98,1700006424
6425,4937,us-east,marketplace,184.82,1700006425
6426,4483,ap-northeast,ads,39.52,1700006426
6427,4646,ap-northeast,compute,161.25,1700006427
6428,806,ap-northeast,subscription,204.05,1700006428
6429,218,ap-south,ads,228.94,1700006429
6430,3179,ap-northeast,ads,218.4,1700006430
6431,386,ap-south,compute,33.86,1700006431
6432,3941,us-west,compute,139.15,1700006432
6433,3176,ap-northeast,compute,223.47,1700006433
6434,1835,eu-central,compute,166.03,1700006434
6435,3578,eu-central,compute,225.63,1700006435
6436,379,us-west,marketplace,12.02,1700006436
6437,4021,eu-central,storage,128.25,1700006437
6438,3390,ap-northeast,subscription,249.14,1700006438
6439,1565,eu-central,marketplace,172.94,1700006439
6440,109,ap-south,storage,59.8,1700006440
6441,832,us-west,subscription,25.94,1700006441
6442,2698,eu-central,ads,170.66,1700006442
6443,2608,ap-south,ads,90.01,1700006443
6444,767,ap-northeast,storage,154.85,1700006444
6445,1824,ap-northeast,marketplace,178.02,1700006445
6446,2296,eu-central,ads,78.48,1700006446
6447,4171,ap-northeast,subscription,27.06,1700006447
6448,626,eu-central,ads,77.83,1700006448
6449,3960,us-east,ads,188.38,1700006449
6450,1859,eu-central,ads,50.41,1700006450
6451,4389,ap-south,ads,81.75,1700006451
6452,3224,ap-northeast,compute,19.59,1700006452
6453,307,ap-northeast,storage,219.71,1700006453
6454,3690,ap-northeast,storage,134.89,1700006454
6455,1165,us-west,marketplace,201.27,1700006455
6456,2188,eu-central,storage,128.58,1700006456
6457,2158,ap-south,storage,144.05,1700006457
6458,2404,us-east,subscription,205.03,1700006458
6459,3468,ap-south,marketplace,203.79,1700006459
6460,544,ap-south,subscription,234.47,1700006460
6461,2616,ap-south,subscription,189.84,1700006461
6462,4146,us-west,ads,89.41,1700006462
6463,4082,eu-central,storage,176.9,1700006463
6464,1313,ap-northeast,subscription,165.97,1700006464
6465,1914,us-east,compute,98.98,1700006465
6466,4584,us-west,ads,35.04,1700006466
6467,727,eu-central,compute,92.7,1700006467
6468,2493,us-west,subscription,57.43,1700006468
6469,2459,us-east,storage,213.78,1700006469
6470,3055,us-east,compute,87.39,1700006470
6471,2084,ap-northeast,subscription,146.19,1700006471
6472,3188,us-east,storage,227.69,1700006472
6473,2457,eu-central,storage,211.79,1700006473
6474,2086,ap-south,subscription,182.06,1700006474
6475,2830,ap-northeast,marketplace,136.65,1700006475
6476,675,ap-south,marketplace,185.44,1700006476
6477,4996,us-east,storage,16.85,1700006477
6478,25,eu-central,ads,237.13,1700006478
6479,1357,us-east,compute,166.44,1700006479
6480,3314,ap-northeast,compute,18.88,1700006480
6481,2349,us-east,subscription,197.15,1700006481
6482,2457,eu-central,storage,97.26,1700006482
6483,480,ap-northeast,marketplace,204.51,1700006483
6484,1667,ap-south,storage,72.66,1700006484
6485,1053,ap-northeast,subscription,134.47,1700006485
6486,2365,us-west,subscription,192.89,1700006486
6487,235,us-west,storage,240.47,1700006487
6488,2850,us-east,compute,181.78,1700006488
6489,4794,ap-south,subscription,30.03,1700006489
6490,1546,ap-south,storage,113.65,1700006490
6491,1009,ap-northeast,storage,247.5,1700006491
6492,3391,ap-south,ads,1.37,1700006492
6493,2568,ap-south,subscription,70.19,1700006493
6494,263,us-west,subscription,34.28,1700006494
6495,1804,eu-central,compute,147.51,1700006495
6496,325,us-east,subscription,181.57,1700006496
6497,3469,ap-northeast,subscription,222.88,1700006497
6498,4000,eu-central,compute,185.35,1700006498
6499,769,ap-south,storage,153.95,1700006499
6500,2683,us-west,marketplace,69.74,1700006500
6501,3307,us-east,marketplace,74.15,1700006501
6502,1346,us-west,subscription,194.44,1700006502
6503,2871,us-east,storage,76.71,1700006503
6504,3240,eu-central,storage,220.54,1700006504
6505,1148,ap-south,ads,28.4,1700006505
6506,3144,us-west,storage,188.15,1700006506
6507,3110,us-west,ads,142.34,1700006507
6508,2923,ap-south,compute,158.79,1700006508
6509,2917,ap-northeast,subscription,160.2,1700006509
6510,3982,ap-south,storage,212.85,1700006510
6511,2153,us-east,marketplace,152.36,1700006511
6512,216,us-west,compute,81.52,1700006512
6513,1466,eu-central,marketplace,16.82,1700006513
6514,1707,eu-central,marketplace,231.41,1700006514
6515,2096,ap-northeast,storage,120.8,1700006515
6516,1480,ap-northeast,compute,57.94,1700006516
6517,7,eu-central,storage,189.0,1700006517
6518,1913,us-east,marketplace,231.36,1700006518
6519,2261,ap-south,ads,94.07,1700006519
6520,3951,eu-central,compute,207.54,1700006520
6521,1220,eu-central,ads,29.5,1700006521
6522,4820,ap-south,compute,129.75,1700006522
6523,4831,eu-central,subscription,16.82,1700006523
6524,67,eu-central,ads,146.21,1700006524
6525,2339,us-west,storage,124.39,1700006525
6526,3568,ap-south,ads,128.94,1700006526
6527,425,ap-northeast,marketplace,126.01,1700006527
6528,490,us-east,compute,120.63,1700006528
6529,1993,us-east,marketplace,52.33,1700006529
6530,691,eu-central,ads,234.64,1700006530
6531,2050,us-west,storage,120.86,1700006531
6532,3380,us-west,ads,236.38,1700006532
6533,122,ap-south,compute,20.33,1700006533
6534,3737,us-east,ads,154.17,1700006534
6535,3321,ap-northeast,marketplace,106.39,1700006535
6536,1056,eu-central,storage,209.9,1700006536
6537,3331,ap-northeast,ads,36.55,1700006537
6538,3505,ap-northeast,subscription,61.85,1700006538
6539,591,eu-central,marketplace,45.62,1700006539
6540,1608,us-east,storage,9.28,1700006540
6541,1513,us-west,ads,47.07,1700006541
6542,4115,ap-south,marketplace,244.22,1700006542
6543,2746,us-east,marketplace,228.96,1700006543
6544,1132,us-west,marketplace,185.48,1700006544
6545,786,eu-central,subscription,7.8,1700006545
6546,3350,ap-south,ads,26.67,1700006546
6547,618,eu-central,marketplace,184.9,1700006547
6548,4640,us-west,ads,24.77,1700006548
6549,3292,ap-south,subscription,52.25,1700006549
6550,4255,us-west,subscription,34.79,1700006550
6551,1120,eu-central,ads,8.85,1700006551
6552,2618,us-west,compute,33.49,1700006552
6553,1443,us-east,marketplace,95.07,1700006553
6554,226,us-east,compute,189.62,1700006554
6555,619,us-east,subscription,64.75,1700006555
6556,2513,us-west,subscription,144.39,1700006556
6557,1577,us-west,subscription,91.54,1700006557
6558,4236,ap-south,ads,199.36,1700006558
6559,1297,us-west,compute,64.29,1700006559
6560,3373,eu-central,marketplace,32.43,1700006560
6561,2493,us-west,compute,100.53,1700006561
6562,2441,ap-northeast,storage,107.62,1700006562
6563,41,us-west,marketplace,146.33,1700006563
6564,3523,ap-south,subscription,67.64,1700006564
6565,447,ap-northeast,marketplace,62.63,1700006565
6566,3718,ap-south,subscription,69.91,1700006566
6567,4693,ap-northeast,marketplace,45.16,1700006567
6568,3866,us-west,marketplace,101.79,1700006568
6569,755,eu-central,subscription,249.32,1700006569
6570,3312,eu-central,marketplace,141.12,1700006570
6571,544,eu-central,storage,191.24,1700006571
6572,3196,us-west,marketplace,197.1,1700006572
6573,4186,us-east,compute,229.11,1700006573
6574,3412,eu-central,ads,67.38,1700006574
6575,3027,us-west,subscription,101.68,1700006575
6576,4765,eu-central,subscription,72.85,1700006576
6577,3618,eu-central,storage,109.14,1700006577
6578,2604,us-west,marketplace,52.89,1700006578
6579,4756,ap-south,subscription,190.71,1700006579
6580,4724,ap-northeast,marketplace,187.24,1700006580
6581,1263,eu-central,subscription,219.48,1700006581
6582,3181,ap-south,compute,38.53,1700006582
6583,846,eu-central,storage,21.37,1700006583
6584,3750,ap-south,subscription,186.49,1700006584
6585,4482,us-west,marketplace,68.59,1700006585
6586,2348,ap-south,compute,82.8,1700006586
6587,3516,us-west,compute,7.51,1700006587
6588,830,ap-south,compute,37.63,1700006588
6589,4633,ap-south,compute,160.09,1700006589
6590,4985,ap-northeast,ads,104.4,1700006590
6591,2904,us-west,compute,21.74,1700006591
6592,3225,ap-northeast,subscription,173.96,1700006592
6593,725,us-east,subscription,6.76,1700006593
6594,1706,ap-south,subscription,95.51,1700006594
6595,3863,us-west,ads,235.8,1700006595
6596,2244,ap-northeast,compute,106.48,1700006596
6597,3949,ap-northeast,ads,139.43,1700006597
6598,1147,ap-south,marketplace,143.89,1700006598
6599,966,us-west,ads,244.78,1700006599
6600,3263,us-west,compute,192.29,1700006600
6601,3622,ap-south,subscription,81.51,1700006601
6602,2278,us-west,compute,247.88,1700006602
6603,1348,ap-south,marketplace,86.77,1700006603
6604,3322,us-west,subscription,149.86,1700006604
6605,3769,us-west,compute,215.28,1700006605
6606,4823,eu-central,ads,54.59,1700006606
6607,4692,eu-central,compute,211.77,1700006607
6608,655,us-east,subscription,160.87,1700006608
6609,3140,eu-central,compute,115.58,1700006609
6610,3359,ap-south,ads,103.51,1700006610
6611,4512,us-west,subscription,82.83,1700006611
6612,4916,us-east,ads,27.11,1700006612
6613,3192,us-east,subscription,88.13,1700006613
6614,4680,us-east,ads,100.94,1700006614
6615,2023,ap-northeast,compute,68.76,1700006615
6616,4794,us-east,ads,49.48,1700006616
6617,1898,eu-central,marketplace,54.65,1700006617
6618,3435,ap-south,subscription,239.29,1700006618
6619,2242,ap-northeast,ads,71.08,1700006619
6620,4615,ap-northeast,marketplace,23.06,1700006620
6621,509,us-east,storage,123.91,1700006621
6622,1774,us-east,ads,248.5,1700006622
6623,4460,us-east,ads,100.71,1700006623
6624,2318,ap-northeast,compute,166.07,1700006624
6625,681,us-east,ads,212.26,1700006625
6626,1324,us-east,subscription,132.88,1700006626
6627,3418,ap-south,ads,101.65,1700006627
6628,4459,us-east,ads,219.17,1700006628
6629,4934,us-east,subscription,73.7,1700006629
6630,1000,us-west,marketplace,125.98,1700006630
6631,2697,eu-central,compute,66.02,1700006631
6632,1278,us-east,subscription,80.49,1700006632
6633,612,ap-south,ads,174.14,1700006633
6634,4633,us-east,storage,209.5,1700006634
6635,4848,us-east,subscription,230.27,1700006635
6636,3131,us-east,ads,81.66,1700006636
6637,3937,us-east,ads,197.89,1700006637
6638,951,us-west,subscription,195.89,1700006638
6639,801,ap-northeast,marketplace,231.63,1700006639
6640,133,us-west,marketplace,226.65,1700006640
6641,36,us-west,compute,139.36,1700006641
6642,724,eu-central,ads,30.69,1700006642
6643,4372,ap-south,marketplace,79.96,1700006643
6644,3970,us-east,compute,54.07,1700006644
6645,3573,ap-south,compute,92.76,1700006645
6646,3118,eu-central,storage,47.69,1700006646
6647,588,us-west,compute,197.37,1700006647
6648,653,us-east,storage,76.11,1700006648
6649,911,ap-south,ads,195.83,1700006649
6650,2346,us-west,subscription,160.71,1700006650
6651,975,eu-central,marketplace,219.37,1700006651
6652,624,us-west,ads,230.1,1700006652
6653,1785,eu-central,ads,103.33,1700006653
6654,3550,us-west,storage,17.54,1700006654
6655,4489,eu-central,marketplace,84.95,1700006655
6656,2648,us-west,storage,185.16,1700006656
6657,615,us-east,subscription,158.62,1700006657
6658,2319,ap-south,ads,233.63,1700006658
6659,3822,ap-northeast,compute,149.71,1700006659
6660,2261,ap-northeast,compute,228.81,1700006660
6661,2941,ap-south,storage,151.52,1700006661
6662,4151,ap-northeast,compute,56.01,1700006662
6663,479,us-east,marketplace,27.39,1700006663
6664,2792,ap-south,storage,87.62,1700006664
6665,3293,us-west,marketplace,91.65,1700006665
6666,4136,eu-central,subscription,213.08,1700006666
6667,1510,ap-south,ads,114.47,1700006667
6668,3193,ap-south,subscription,190.34,1700006668
6669,2963,ap-south,marketplace,7.45,1700006669
6670,3136,us-east,storage,6.62,1700006670
6671,351,us-east,marketplace,214.9,1700006671
6672,2249,us-east,subscription,2.27,1700006672
6673,3098,ap-northeast,storage,215.43,1700006673
6674,2136,us-east,compute,111.82,1700006674
6675,841,us-east,ads,242.14,1700006675
6676,3374,ap-south,compute,150.28,1700006676
6677,2228,us-east,storage,34.76,1700006677
6678,1153,us-east,storage,102.5,1700006678
6679,1575,ap-northeast,ads,31.31,1700006679
6680,1322,us-west,subscription,36.56,1700006680
6681,1214,us-west,subscription,139.46,1700006681
6682,2326,us-east,compute,70.15,1700006682
6683,2677,us-west,compute,48.96,1700006683
6684,4965,ap-northeast,compute,74.99,1700006684
6685,11,eu-central,ads,10.71,1700006685
6686,4541,eu-central,storage,151.73,1700006686
6687,949,us-west,marketplace,222.59,1700006687
6688,834,us-east,subscription,87.41,1700006688
6689,244,eu-central,subscription,80.35,1700006689
6690,3630,us-west,subscription,191.77,1700006690
6691,4347,ap-northeast,subscription,230.96,1700006691
6692,63,ap-south,marketplace,30.3,1700006692
6693,2945,ap-south,compute,245.16,1700006693
6694,4906,ap-south,compute,60.83,1700006694
6695,1046,ap-northeast,ads,213.02,1700006695
6696,195,eu-central,ads,155.89,1700006696
6697,2699,us-west,marketplace,20.22,1700006697
6698,2728,us-west,compute,190.48,1700006698
6699,784,eu-central,marketplace,117.91,1700006699
6700,3359,ap-south,marketplace,183.46,1700006700
6701,1056,ap-northeast,ads,44.65,1700006701
6702,4178,ap-northeast,compute,56.59,1700006702
6703,3159,us-west,marketplace,124.93,1700006703
6704,4582,us-east,subscription,116.7,1700006704
6705,4794,us-east,subscription,25.24,1700006705
6706,3643,eu-central,subscription,205.68,1700006706
6707,3298,ap-northeast,compute,4.42,1700006707
6708,2720,ap-northeast,marketplace,239.5,1700006708
6709,4039,eu-central,compute,143.47,1700006709
6710,171,ap-northeast,marketplace,47.46,1700006710
6711,6,ap-south,compute,241.22,1700006711
6712,4641,us-east,marketplace,90.46,1700006712
6713,1256,ap-northeast,compute,200.45,1700006713
6714,3516,us-east,storage,17.6,1700006714
6715,398,ap-south,marketplace,105.67,1700006715
6716,1971,us-west,storage,189.28,1700006716
6717,3042,ap-south,ads,21.67,1700006717
6718,2608,us-west,storage,104.18,1700006718
6719,1825,ap-south,compute,18.21,1700006719
6720,4815,ap-northeast,ads,35.86,1700006720
6721,1802,us-east,compute,70.81,1700006721
6722,3924,ap-south,compute,153.83,1700006722
6723,3259,eu-central,marketplace,76.02,1700006723
6724,4087,us-west,marketplace,200.87,1700006724
6725,75,ap-northeast,marketplace,169.15,1700006725
6726,1970,us-west,marketplace,44.35,1700006726
6727,2470,ap-northeast,ads,191.93,1700006727
6728,2244,us-east,storage,177.65,1700006728
6729,2522,us-east,marketplace,86.16,1700006729
6730,3264,ap-northeast,ads,82.58,1700006730
6731,2770,eu-central,storage,71.17,1700006731
6732,4792,us-east,storage,44.36,1700006732
6733,4088,ap-northeast,storage,4.72,1700006733
6734,2274,us-west,marketplace,113.59,1700006734
6735,1960,us-west,subscription,164.63,1700006735
6736,2769,ap-northeast,marketplace,90.35,1700006736
6737,1821,us-east,marketplace,160.37,1700006737
6738,1142,ap-northeast,storage,57.36,1700006738
6739,2290,us-east,subscription,151.67,1700006739
6740,3214,us-west,compute,150.42,1700006740
6741,3626,us-west,ads,121.86,1700006741
6742,1286,ap-northeast,subscription,207.48,1700006742
6743,217,eu-central,ads,102.41,1700006743
6744,4437,us-west,ads,90.44,1700006744
6745,1973,ap-northeast,subscription,225.06,1700006745
6746,3134,ap-northeast,subscription,119.23,1700006746
6747,41,ap-south,subscription,246.56,1700006747
6748,2908,us-east,subscription,31.16,1700006748
6749,1890,ap-northeast,subscription,125.53,1700006749
6750,2475,ap-northeast,marketplace,2.89,1700006750
6751,1239,us-east,storage,24.71,1700006751
6752,4793,us-east,ads,144.54,1700006752
6753,1995,us-west,marketplace,155.13,1700006753
6754,4010,ap-northeast,storage,22.1,1700006754
6755,507,us-east,ads,161.89,1700006755
6756,1506,ap-northeast,marketplace,108.14,1700006756
6757,3087,us-west,subscription,210.58,1700006757
6758,3085,eu-central,storage,16.93,1700006758
6759,3019,eu-central,compute,77.97,1700006759
6760,3683,ap-northeast,compute,203.16,1700006760
6761,1169,us-west,ads,72.13,1700006761
6762,2820,us-west,subscription,185.98,1700006762
6763,679,ap-south,storage,116.9,1700006763
6764,4379,us-east,marketplace,83.54,1700006764
6765,2373,ap-south,marketplace,209.63,1700006765
6766,3637,us-east,ads,154.12,1700006766
6767,2890,us-west,compute,175.13,1700006767
6768,856,us-east,storage,243.53,1700006768
6769,3506,ap-south,storage,85.66,1700006769
6770,2823,us-west,storage,162.38,1700006770
6771,3425,us-east,subscription,7.6,1700006771
6772,4715,us-west,compute,22.55,1700006772
6773,2631,ap-south,compute,14.68,1700006773
6774,608,ap-northeast,ads,39.81,1700006774
6775,2015,us-east,ads,98.31,1700006775
6776,4482,ap-south,ads,97.21,1700006776
6777,3915,ap-south,subscription,84.49,1700006777
6778,1110,us-west,subscription,171.3,1700006778
6779,1009,ap-northeast,marketplace,146.86,1700006779
6780,587,us-west,storage,204.87,1700006780
6781,4234,eu-central,compute,92.54,1700006781
6782,1808,ap-south,ads,21.7,1700006782
6783,1248,ap-northeast,marketplace,48.95,1700006783
6784,329,us-east,subscription,113.94,1700006784
6785,2758,us-west,compute,188.33,1700006785
6786,4626,us-west,subscription,176.06,1700006786
6787,600,us-west,subscription,65.65,1700006787
6788,2823,ap-northeast,compute,213.01,1700006788
6789,3113,ap-northeast,subscription,32.58,1700006789
6790,3922,ap-northeast,marketplace,26.72,1700006790
6791,4537,us-west,storage,103.77,1700006791
6792,4671,us-east,marketplace,223.98,1700006792
6793,4291,us-west,ads,24.47,1700006793
6794,2252,us-east,storage,201.15,1700006794
6795,1341,ap-south,storage,73.92,1700006795
6796,3532,ap-south,subscription,218.0,1700006796
6797,3022,us-east,subscription,122.48,1700006797
6798,2291,eu-central,marketplace,55.93,1700006798
6799,2040,ap-south,marketplace,168.49,1700006799
6800,2573,ap-south,compute,117.85,1700006800
6801,3365,eu-central,compute,110.88,1700006801
6802,2405,ap-northeast,storage,40.78,1700006802
6803,2283,ap-northeast,marketplace,177.33,1700006803
6804,986,us-east,marketplace,102.29,1700006804
6805,1132,eu-central,ads,239.68,1700006805
6806,4740,us-west,compute,105.28,1700006806
6807,3139,ap-northeast,marketplace,214.83,1700006807
6808,1172,us-east,storage,191.71,1700006808
6809,3665,ap-south,storage,45.65,1700006809
6810,1896,eu-central,ads,153.86,1700006810
6811,4787,us-west,marketplace,171.52,1700006811
6812,2207,us-west,ads,33.62,1700006812
6813,904,eu-central,storage,217.3,1700006813
6814,3042,us-east,subscription,37.69,1700006814
6815,1605,eu-central,storage,115.91,1700006815
6816,52,eu-central,marketplace,243.14,1700006816
6817,4647,ap-south,subscription,94.02,1700006817
6818,4258,eu-central,ads,115.28,1700006818
6819,1668,us-west,compute,132.9,1700006819
6820,767,eu-central,storage,139.32,1700006820
6821,1180,us-west,subscription,111.73,1700006821
6822,1279,us-east,compute,174.98,1700006822
6823,2210,eu-central,ads,179.72,1700006823
6824,3234,ap-south,storage,191.72,1700006824
6825,3648,us-east,storage,50.09,1700006825
6826,1800,us-west,compute,107.16,1700006826
6827,36,us-east,ads,247.12,1700006827
6828,1242,us-east,ads,222.94,1700006828
6829,4244,eu-central,compute,229.61,1700006829
6830,1037,ap-south,marketplace,193.54,1700006830
6831,4450,us-west,subscription,248.22,1700006831
6832,1741,ap-south,storage,169.25,1700006832
6833,3122,us-east,compute,42.43,1700006833
6834,4426,ap-northeast,storage,125.19,1700006834
6835,703,us-west,storage,3.17,1700006835
6836,2749,eu-central,compute,229.42,1700006836
6837,3563,ap-northeast,subscription,6.98,1700006837
6838,3035,ap-south,marketplace,142.5,1700006838
6839,426,us-east,subscription,37.25,1700006839
6840,3028,us-east,compute,232.7,1700006840
6841,3066,us-east,ads,20.28,1700006841
6842,2719,eu-central,storage,28.32,1700006842
6843,2827,ap-northeast,ads,135.68,1700006843
6844,400,us-west,compute,183.7,1700006844
